ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario,Mes,Venta_Total
3169,Teclado Mecánico,2,2025-07-30 10:31:00,Madrid,120,7,240
3170,Cargador USB-C,4,2025-10-03 08:28:00,Bilbao,25,10,100
3171,Google Pixel 8,3,2025-02-23 23:18:00,Valencia,699,2,2097
3172,MacBook Pro,3,2025-02-26 15:29:00,Valencia,1499,2,4497
3173,Google Pixel 8,3,2025-06-23 07:17:00,Valencia,699,6,2097
3174,Teclado Mecánico,3,2025-08-03 20:52:00,Madrid,120,8,360
3175,MacBook Pro,1,2025-01-20 23:44:00,Sevilla,1499,1,1499
3176,AirPods Pro,1,2025-10-09 05:26:00,Valencia,249,10,249
3177,AirPods Pro,1,2025-08-07 18:46:00,Barcelona,249,8,249
3178,MacBook Pro,3,2025-08-28 17:47:00,Valencia,1499,8,4497
3179,Google Pixel 8,1,2025-04-14 20:20:00,Madrid,699,4,699
3180,iPhone 15,4,2025-08-03 23:40:00,Barcelona,999,8,3996
3181,Cargador USB-C,2,2025-12-11 20:00:00,Bilbao,25,12,50
3182,iPhone 15,3,2025-09-26 14:28:00,Valencia,999,9,2997
3184,Teclado Mecánico,2,2025-10-06 22:31:00,Bilbao,120,10,240
3185,Google Pixel 8,1,2025-06-21 19:57:00,Valencia,699,6,699
3186,iPhone 15,3,2025-06-28 10:06:00,Sevilla,999,6,2997
3187,Cargador USB-C,1,2025-05-17 17:08:00,Sevilla,25,5,25
3188,Cargador USB-C,2,2025-12-06 23:27:00,Sevilla,25,12,50
3189,AirPods Pro,1,2025-08-02 13:54:00,Bilbao,249,8,249
3190,Google Pixel 8,3,2025-01-18 07:17:00,Bilbao,699,1,2097
3191,Cargador USB-C,4,2025-10-10 19:11:00,Bilbao,25,10,100
3192,Cargador USB-C,4,2025-01-20 13:48:00,Sevilla,25,1,100
3193,Cargador USB-C,2,2025-04-21 02:44:00,Bilbao,25,4,50
3194,MacBook Pro,4,2025-03-27 20:38:00,Sevilla,1499,3,5996
3195,MacBook Pro,3,2025-07-19 17:45:00,Sevilla,1499,7,4497
3196,Cargador USB-C,4,2025-08-11 05:20:00,Barcelona,25,8,100
3197,iPhone 15,4,2025-02-27 13:15:00,Madrid,999,2,3996
3198,MacBook Pro,3,2025-02-05 14:05:00,Barcelona,1499,2,4497
3199,Teclado Mecánico,4,2025-07-21 22:24:00,Bilbao,120,7,480
3200,Teclado Mecánico,1,2025-07-23 09:52:00,Madrid,120,7,120
3201,iPhone 15,3,2025-01-16 20:07:00,Valencia,999,1,2997
3202,MacBook Pro,1,2025-09-16 08:26:00,Sevilla,1499,9,1499
3203,Monitor 4K,1,2025-11-05 13:26:00,Sevilla,399,11,399
3204,Google Pixel 8,3,2025-09-08 11:49:00,Barcelona,699,9,2097
3205,Teclado Mecánico,1,2025-06-17 11:36:00,Valencia,120,6,120
3207,Cargador USB-C,4,2025-01-13 20:34:00,Barcelona,25,1,100
3208,Monitor 4K,1,2025-09-05 16:55:00,Madrid,399,9,399
3209,AirPods Pro,2,2025-06-28 10:42:00,Barcelona,249,6,498
3210,MacBook Pro,3,2025-08-26 12:18:00,Madrid,1499,8,4497
3211,iPhone 15,3,2025-03-19 01:41:00,Bilbao,999,3,2997
3212,Teclado Mecánico,2,2025-02-04 16:18:00,Sevilla,120,2,240
3213,Cargador USB-C,4,2025-06-30 22:11:00,Valencia,25,6,100
3214,MacBook Pro,1,2025-01-03 22:37:00,Madrid,1499,1,1499
3215,MacBook Pro,3,2025-08-28 20:18:00,Valencia,1499,8,4497
3217,Cargador USB-C,1,2025-08-24 21:29:00,Valencia,25,8,25
3218,Monitor 4K,1,2025-12-04 19:20:00,Valencia,399,12,399
3219,Teclado Mecánico,4,2025-09-02 08:04:00,Barcelona,120,9,480
3220,Google Pixel 8,3,2025-10-14 00:52:00,Sevilla,699,10,2097
3221,iPhone 15,4,2025-07-26 04:51:00,Sevilla,999,7,3996
3222,Teclado Mecánico,4,2025-08-24 11:13:00,Valencia,120,8,480
3223,Teclado Mecánico,3,2025-01-11 06:34:00,Madrid,120,1,360
3224,iPhone 15,1,2025-03-04 18:57:00,Sevilla,999,3,999
3225,Cargador USB-C,1,2025-02-13 01:44:00,Barcelona,25,2,25
3226,iPhone 15,2,2025-10-01 19:17:00,Madrid,999,10,1998
3227,iPhone 15,4,2025-10-24 22:58:00,Barcelona,999,10,3996
3228,MacBook Pro,1,2025-05-13 20:16:00,Valencia,1499,5,1499
3229,Teclado Mecánico,1,2025-06-15 04:32:00,Madrid,120,6,120
3230,AirPods Pro,3,2025-06-12 19:44:00,Madrid,249,6,747
3231,MacBook Pro,3,2025-11-27 20:52:00,Madrid,1499,11,4497
3232,MacBook Pro,2,2025-09-08 04:43:00,Bilbao,1499,9,2998
3233,Google Pixel 8,2,2025-09-05 14:08:00,Valencia,699,9,1398
3234,Cargador USB-C,2,2025-08-26 14:52:00,Sevilla,25,8,50
3235,Google Pixel 8,1,2025-07-23 13:03:00,Barcelona,699,7,699
3237,iPhone 15,4,2025-12-22 06:27:00,Barcelona,999,12,3996
3238,MacBook Pro,1,2025-04-02 08:00:00,Sevilla,1499,4,1499
3239,iPhone 15,4,2025-02-12 22:17:00,Madrid,999,2,3996
3240,Cargador USB-C,3,2025-05-16 00:28:00,Valencia,25,5,75
3241,Teclado Mecánico,4,2025-05-11 17:18:00,Sevilla,120,5,480
3242,Monitor 4K,1,2025-04-17 00:02:00,Barcelona,399,4,399
3243,AirPods Pro,2,2025-12-15 14:18:00,Madrid,249,12,498
3244,iPhone 15,1,2025-07-16 19:27:00,Sevilla,999,7,999
3245,AirPods Pro,4,2025-09-23 17:22:00,Valencia,249,9,996
3246,iPhone 15,3,2025-08-25 23:22:00,Valencia,999,8,2997
3247,AirPods Pro,2,2025-04-08 21:01:00,Valencia,249,4,498
3248,Monitor 4K,1,2025-07-20 12:14:00,Barcelona,399,7,399
3249,Monitor 4K,2,2025-12-04 11:29:00,Barcelona,399,12,798
3250,MacBook Pro,4,2025-05-14 09:29:00,Bilbao,1499,5,5996
3252,Cargador USB-C,4,2025-09-18 17:16:00,Bilbao,25,9,100
3253,Google Pixel 8,4,2025-03-05 00:37:00,Sevilla,699,3,2796
3254,iPhone 15,3,2025-08-07 23:18:00,Madrid,999,8,2997
3255,AirPods Pro,2,2025-08-12 08:23:00,Sevilla,249,8,498
3256,MacBook Pro,4,2025-12-15 01:45:00,Sevilla,1499,12,5996
3257,iPhone 15,3,2025-01-27 08:45:00,Madrid,999,1,2997
3258,Teclado Mecánico,4,2025-07-05 05:37:00,Sevilla,120,7,480
3259,AirPods Pro,1,2025-10-08 13:45:00,Sevilla,249,10,249
3260,Monitor 4K,4,2025-11-24 06:40:00,Valencia,399,11,1596
3261,AirPods Pro,2,2025-05-06 19:40:00,Valencia,249,5,498
3262,Teclado Mecánico,3,2025-02-25 01:04:00,Sevilla,120,2,360
3263,AirPods Pro,2,2025-07-01 06:54:00,Bilbao,249,7,498
3264,Teclado Mecánico,2,2025-09-13 07:47:00,Bilbao,120,9,240
3265,Teclado Mecánico,1,2025-08-26 06:06:00,Valencia,120,8,120
3266,Monitor 4K,3,2025-10-01 11:16:00,Bilbao,399,10,1197
3267,AirPods Pro,1,2025-01-16 04:51:00,Sevilla,249,1,249
3268,Monitor 4K,2,2025-10-26 04:38:00,Madrid,399,10,798
3269,Google Pixel 8,1,2025-05-05 05:07:00,Bilbao,699,5,699
3270,MacBook Pro,1,2025-12-27 12:52:00,Valencia,1499,12,1499
3271,MacBook Pro,2,2025-06-26 10:25:00,Valencia,1499,6,2998
3272,Monitor 4K,1,2025-05-09 21:23:00,Valencia,399,5,399
3273,Monitor 4K,4,2025-10-07 09:11:00,Bilbao,399,10,1596
3275,MacBook Pro,1,2025-10-14 08:05:00,Sevilla,1499,10,1499
3276,MacBook Pro,1,2025-08-15 16:26:00,Barcelona,1499,8,1499
3277,Cargador USB-C,2,2025-10-21 05:01:00,Bilbao,25,10,50
3278,iPhone 15,3,2025-11-30 11:51:00,Valencia,999,11,2997
3279,Monitor 4K,3,2025-12-13 18:32:00,Bilbao,399,12,1197
3280,Google Pixel 8,2,2025-12-08 12:10:00,Bilbao,699,12,1398
3281,Cargador USB-C,4,2025-04-05 06:39:00,Madrid,25,4,100
3282,Cargador USB-C,4,2025-03-16 11:01:00,Madrid,25,3,100
3283,Teclado Mecánico,4,2025-06-27 01:12:00,Bilbao,120,6,480
3284,Google Pixel 8,4,2025-06-05 07:03:00,Bilbao,699,6,2796
3285,Cargador USB-C,1,2025-03-25 11:15:00,Barcelona,25,3,25
3286,MacBook Pro,1,2025-10-06 16:43:00,Sevilla,1499,10,1499
3287,Google Pixel 8,3,2025-06-10 02:52:00,Barcelona,699,6,2097
3288,Cargador USB-C,4,2025-09-24 15:16:00,Bilbao,25,9,100
3289,Cargador USB-C,3,2025-05-30 16:27:00,Sevilla,25,5,75
3290,Cargador USB-C,3,2025-02-03 12:08:00,Bilbao,25,2,75
3291,AirPods Pro,3,2025-12-27 02:24:00,Bilbao,249,12,747
3292,iPhone 15,1,2025-10-12 03:41:00,Valencia,999,10,999
3294,iPhone 15,1,2025-03-14 02:11:00,Bilbao,999,3,999
3295,Google Pixel 8,1,2025-02-27 10:25:00,Valencia,699,2,699
3296,Google Pixel 8,3,2025-12-08 13:23:00,Bilbao,699,12,2097
3297,iPhone 15,1,2025-12-10 17:23:00,Bilbao,999,12,999
3298,AirPods Pro,1,2025-01-29 03:14:00,Valencia,249,1,249
3299,AirPods Pro,1,2025-04-14 22:37:00,Valencia,249,4,249
3300,AirPods Pro,3,2025-07-11 09:55:00,Valencia,249,7,747
3301,MacBook Pro,3,2025-02-12 19:40:00,Madrid,1499,2,4497
3302,iPhone 15,4,2025-04-14 12:41:00,Bilbao,999,4,3996
3303,AirPods Pro,4,2025-06-27 07:03:00,Barcelona,249,6,996
3304,Monitor 4K,1,2025-04-18 06:08:00,Madrid,399,4,399
3305,Google Pixel 8,4,2025-04-28 08:19:00,Barcelona,699,4,2796
3306,AirPods Pro,4,2025-10-30 03:52:00,Barcelona,249,10,996
3307,Monitor 4K,2,2025-04-06 23:25:00,Barcelona,399,4,798
3308,Google Pixel 8,2,2025-02-15 01:28:00,Barcelona,699,2,1398
3309,Cargador USB-C,3,2025-04-08 13:57:00,Barcelona,25,4,75
3310,AirPods Pro,4,2025-08-12 20:28:00,Bilbao,249,8,996
3311,Google Pixel 8,1,2025-08-30 12:57:00,Bilbao,699,8,699
3312,Monitor 4K,1,2025-07-23 07:20:00,Valencia,399,7,399
3313,Teclado Mecánico,1,2025-10-27 09:18:00,Madrid,120,10,120
3314,Google Pixel 8,4,2025-11-29 04:59:00,Valencia,699,11,2796
3315,AirPods Pro,2,2025-07-12 15:03:00,Sevilla,249,7,498
3316,Google Pixel 8,3,2025-10-11 13:14:00,Sevilla,699,10,2097
3317,AirPods Pro,3,2025-09-29 19:24:00,Valencia,249,9,747
3318,Teclado Mecánico,4,2025-02-28 18:12:00,Bilbao,120,2,480
3319,Google Pixel 8,2,2025-06-15 23:19:00,Madrid,699,6,1398
3320,Monitor 4K,4,2025-01-26 03:57:00,Barcelona,399,1,1596
3321,AirPods Pro,1,2025-07-10 23:17:00,Valencia,249,7,249
3322,MacBook Pro,4,2025-05-31 05:24:00,Bilbao,1499,5,5996
3323,Monitor 4K,1,2025-03-22 03:10:00,Bilbao,399,3,399
3324,Cargador USB-C,3,2025-08-06 18:46:00,Valencia,25,8,75
3325,MacBook Pro,1,2025-08-29 12:25:00,Barcelona,1499,8,1499
3326,MacBook Pro,4,2025-07-05 12:21:00,Bilbao,1499,7,5996
3327,Monitor 4K,3,2025-04-02 04:28:00,Bilbao,399,4,1197
3329,Cargador USB-C,3,2025-10-30 06:50:00,Valencia,25,10,75
3330,MacBook Pro,4,2025-09-24 03:19:00,Barcelona,1499,9,5996
3331,AirPods Pro,3,2025-08-15 18:48:00,Madrid,249,8,747
3332,MacBook Pro,4,2025-04-11 00:32:00,Bilbao,1499,4,5996
3333,Teclado Mecánico,1,2025-07-09 20:58:00,Barcelona,120,7,120
3334,iPhone 15,1,2025-11-05 14:47:00,Madrid,999,11,999
3335,MacBook Pro,2,2025-08-13 01:48:00,Valencia,1499,8,2998
3336,Monitor 4K,4,2025-12-27 21:18:00,Bilbao,399,12,1596
3337,Google Pixel 8,3,2025-04-17 15:46:00,Valencia,699,4,2097
3339,Teclado Mecánico,4,2025-05-08 08:57:00,Madrid,120,5,480
3340,Teclado Mecánico,2,2025-01-24 06:35:00,Bilbao,120,1,240
3341,Cargador USB-C,4,2025-09-21 10:23:00,Valencia,25,9,100
3342,iPhone 15,1,2025-07-29 01:30:00,Barcelona,999,7,999
3343,Monitor 4K,4,2025-09-08 13:45:00,Valencia,399,9,1596
3344,MacBook Pro,4,2025-04-10 18:48:00,Madrid,1499,4,5996
3345,MacBook Pro,3,2025-01-22 10:07:00,Barcelona,1499,1,4497
3346,Cargador USB-C,4,2025-05-06 12:47:00,Bilbao,25,5,100
3347,Google Pixel 8,4,2025-06-22 14:19:00,Sevilla,699,6,2796
3348,iPhone 15,1,2025-08-12 19:05:00,Barcelona,999,8,999
3349,Monitor 4K,1,2025-07-09 05:20:00,Madrid,399,7,399
3350,iPhone 15,2,2025-02-20 18:15:00,Sevilla,999,2,1998
3351,iPhone 15,1,2025-07-11 13:12:00,Valencia,999,7,999
3352,Cargador USB-C,2,2025-04-09 00:06:00,Sevilla,25,4,50
3353,MacBook Pro,4,2025-01-12 01:40:00,Barcelona,1499,1,5996
3354,iPhone 15,2,2025-09-10 20:23:00,Madrid,999,9,1998
3355,Google Pixel 8,1,2025-08-21 21:52:00,Madrid,699,8,699
3356,AirPods Pro,3,2025-08-12 07:16:00,Valencia,249,8,747
3357,Google Pixel 8,3,2025-04-27 16:26:00,Madrid,699,4,2097
3358,MacBook Pro,1,2025-09-06 22:29:00,Barcelona,1499,9,1499
3359,MacBook Pro,1,2025-05-17 00:24:00,Barcelona,1499,5,1499
3360,Teclado Mecánico,4,2025-05-05 19:15:00,Barcelona,120,5,480
3361,Teclado Mecánico,1,2025-09-12 12:29:00,Barcelona,120,9,120
3362,iPhone 15,4,2025-01-29 19:25:00,Barcelona,999,1,3996
3363,iPhone 15,3,2025-11-02 03:40:00,Sevilla,999,11,2997
3364,Monitor 4K,3,2025-10-29 01:31:00,Sevilla,399,10,1197
3365,iPhone 15,4,2025-08-19 06:19:00,Bilbao,999,8,3996
3367,iPhone 15,2,2025-03-22 02:21:00,Barcelona,999,3,1998
3368,AirPods Pro,3,2025-07-08 22:08:00,Valencia,249,7,747
3369,iPhone 15,1,2025-12-21 08:00:00,Valencia,999,12,999
3370,Teclado Mecánico,3,2025-09-28 05:51:00,Barcelona,120,9,360
3371,MacBook Pro,3,2025-11-14 17:13:00,Sevilla,1499,11,4497
3372,iPhone 15,4,2025-12-02 18:13:00,Barcelona,999,12,3996
3373,Google Pixel 8,2,2025-05-02 09:08:00,Barcelona,699,5,1398
3374,iPhone 15,2,2025-04-26 05:27:00,Valencia,999,4,1998
3375,Teclado Mecánico,3,2025-01-17 23:35:00,Barcelona,120,1,360
3376,Google Pixel 8,2,2025-08-16 10:27:00,Barcelona,699,8,1398
3377,AirPods Pro,2,2025-11-26 10:28:00,Sevilla,249,11,498
3378,MacBook Pro,3,2025-04-21 13:02:00,Barcelona,1499,4,4497
3379,Cargador USB-C,4,2025-10-20 01:20:00,Madrid,25,10,100
3380,MacBook Pro,3,2025-10-09 03:12:00,Sevilla,1499,10,4497
3381,iPhone 15,4,2025-09-09 13:41:00,Barcelona,999,9,3996
3382,Google Pixel 8,4,2025-06-26 20:19:00,Valencia,699,6,2796
3383,iPhone 15,4,2025-05-17 09:50:00,Sevilla,999,5,3996
3384,AirPods Pro,1,2025-01-24 21:44:00,Valencia,249,1,249
3385,Monitor 4K,3,2025-03-25 09:49:00,Madrid,399,3,1197
3386,Teclado Mecánico,3,2025-02-25 01:13:00,Bilbao,120,2,360
3387,Google Pixel 8,4,2025-09-09 05:22:00,Barcelona,699,9,2796
3388,iPhone 15,4,2025-07-13 07:37:00,Madrid,999,7,3996
3389,Cargador USB-C,4,2025-08-19 07:33:00,Barcelona,25,8,100
3390,Monitor 4K,1,2025-09-25 07:58:00,Sevilla,399,9,399
3391,MacBook Pro,3,2025-12-13 04:00:00,Bilbao,1499,12,4497
3392,Cargador USB-C,1,2025-03-12 00:25:00,Sevilla,25,3,25
3393,Monitor 4K,2,2025-10-06 14:24:00,Sevilla,399,10,798
3394,iPhone 15,1,2025-04-21 20:23:00,Bilbao,999,4,999
3395,iPhone 15,1,2025-01-13 19:03:00,Madrid,999,1,999
3396,AirPods Pro,1,2025-03-11 05:04:00,Madrid,249,3,249
3397,MacBook Pro,1,2025-12-09 11:41:00,Madrid,1499,12,1499
3398,Teclado Mecánico,3,2025-10-04 05:39:00,Madrid,120,10,360
3399,Monitor 4K,2,2025-08-12 08:37:00,Barcelona,399,8,798
3400,AirPods Pro,3,2025-03-30 05:57:00,Valencia,249,3,747
3401,iPhone 15,4,2025-06-17 16:34:00,Barcelona,999,6,3996
3402,Monitor 4K,2,2025-05-26 05:54:00,Madrid,399,5,798
3403,Cargador USB-C,3,2025-03-02 14:18:00,Barcelona,25,3,75
3404,MacBook Pro,2,2025-10-13 06:05:00,Valencia,1499,10,2998
3405,MacBook Pro,2,2025-10-14 09:24:00,Madrid,1499,10,2998
3406,Monitor 4K,1,2025-11-01 11:30:00,Valencia,399,11,399
3407,Google Pixel 8,1,2025-12-24 12:09:00,Sevilla,699,12,699
3408,Teclado Mecánico,1,2025-03-12 06:52:00,Sevilla,120,3,120
3409,MacBook Pro,3,2025-02-21 14:26:00,Valencia,1499,2,4497
3410,Teclado Mecánico,3,2025-03-31 02:17:00,Bilbao,120,3,360
3411,Teclado Mecánico,2,2025-01-27 09:15:00,Valencia,120,1,240
3412,Teclado Mecánico,2,2025-06-24 16:07:00,Sevilla,120,6,240
3413,MacBook Pro,4,2025-10-02 09:33:00,Barcelona,1499,10,5996
3414,iPhone 15,2,2025-01-16 16:28:00,Madrid,999,1,1998
3415,Cargador USB-C,3,2025-02-18 16:36:00,Barcelona,25,2,75
3416,iPhone 15,2,2025-12-20 06:44:00,Barcelona,999,12,1998
3417,AirPods Pro,3,2025-05-28 06:30:00,Barcelona,249,5,747
3418,Monitor 4K,3,2025-02-11 02:37:00,Barcelona,399,2,1197
3419,MacBook Pro,2,2025-03-03 13:34:00,Valencia,1499,3,2998
3420,MacBook Pro,3,2025-03-25 17:56:00,Madrid,1499,3,4497
3421,Monitor 4K,4,2025-05-02 12:40:00,Barcelona,399,5,1596
3422,iPhone 15,1,2025-01-03 10:03:00,Barcelona,999,1,999
3423,Monitor 4K,3,2025-02-23 19:42:00,Barcelona,399,2,1197
3424,Google Pixel 8,3,2025-12-29 02:22:00,Madrid,699,12,2097
3425,Cargador USB-C,1,2025-12-05 12:01:00,Barcelona,25,12,25
3426,iPhone 15,2,2025-08-09 11:24:00,Valencia,999,8,1998
3427,Teclado Mecánico,3,2025-10-28 04:57:00,Sevilla,120,10,360
3428,MacBook Pro,1,2025-03-06 18:19:00,Sevilla,1499,3,1499
3429,Cargador USB-C,1,2025-06-09 09:50:00,Bilbao,25,6,25
3430,iPhone 15,1,2025-10-24 20:08:00,Bilbao,999,10,999
3431,AirPods Pro,4,2025-09-18 14:51:00,Barcelona,249,9,996
3432,Monitor 4K,4,2025-09-02 08:04:00,Madrid,399,9,1596
3433,Cargador USB-C,4,2025-01-30 11:51:00,Madrid,25,1,100
3434,MacBook Pro,2,2025-08-16 05:53:00,Bilbao,1499,8,2998
3435,AirPods Pro,4,2025-11-25 17:08:00,Barcelona,249,11,996
3436,Google Pixel 8,2,2025-06-24 15:08:00,Bilbao,699,6,1398
3437,Google Pixel 8,2,2025-03-06 16:46:00,Sevilla,699,3,1398
3438,Monitor 4K,2,2025-10-27 17:38:00,Valencia,399,10,798
3439,MacBook Pro,4,2025-12-17 08:48:00,Sevilla,1499,12,5996
3440,Cargador USB-C,4,2025-12-10 15:24:00,Valencia,25,12,100
3441,AirPods Pro,3,2025-11-05 03:59:00,Valencia,249,11,747
3442,Cargador USB-C,1,2025-08-12 08:25:00,Sevilla,25,8,25
3443,Google Pixel 8,2,2025-06-30 05:16:00,Barcelona,699,6,1398
3444,MacBook Pro,3,2025-11-15 19:33:00,Bilbao,1499,11,4497
3445,Monitor 4K,4,2025-05-03 10:54:00,Madrid,399,5,1596
3447,AirPods Pro,2,2025-07-30 16:04:00,Bilbao,249,7,498
3449,Cargador USB-C,3,2025-02-16 12:15:00,Barcelona,25,2,75
3450,iPhone 15,2,2025-05-30 01:19:00,Barcelona,999,5,1998
3451,Google Pixel 8,4,2025-12-12 07:52:00,Valencia,699,12,2796
3452,Cargador USB-C,1,2025-02-23 04:38:00,Barcelona,25,2,25
3453,Monitor 4K,2,2025-12-09 06:11:00,Barcelona,399,12,798
3454,iPhone 15,3,2025-06-20 18:49:00,Valencia,999,6,2997
3455,Cargador USB-C,2,2025-04-08 18:44:00,Madrid,25,4,50
3456,iPhone 15,3,2025-05-04 19:39:00,Valencia,999,5,2997
3457,Cargador USB-C,4,2025-04-03 03:33:00,Madrid,25,4,100
3458,Teclado Mecánico,1,2025-12-07 23:44:00,Valencia,120,12,120
3459,iPhone 15,3,2025-06-28 23:36:00,Barcelona,999,6,2997
3460,Cargador USB-C,3,2025-09-04 07:09:00,Madrid,25,9,75
3461,Teclado Mecánico,2,2025-09-17 17:57:00,Madrid,120,9,240
3462,Monitor 4K,3,2025-06-26 13:10:00,Madrid,399,6,1197
3463,iPhone 15,1,2025-04-16 12:50:00,Madrid,999,4,999
3464,Cargador USB-C,4,2025-05-20 02:08:00,Madrid,25,5,100
3465,Cargador USB-C,2,2025-12-13 00:05:00,Valencia,25,12,50
3466,Teclado Mecánico,2,2025-10-15 20:39:00,Madrid,120,10,240
3467,AirPods Pro,3,2025-04-27 02:55:00,Barcelona,249,4,747
3468,Teclado Mecánico,3,2025-02-15 20:26:00,Bilbao,120,2,360
3469,Google Pixel 8,1,2025-02-07 04:37:00,Valencia,699,2,699
3470,iPhone 15,3,2025-06-14 20:07:00,Sevilla,999,6,2997
3471,Monitor 4K,4,2025-09-20 16:22:00,Sevilla,399,9,1596
3472,Teclado Mecánico,4,2025-03-16 04:01:00,Sevilla,120,3,480
3473,Google Pixel 8,4,2025-05-09 18:06:00,Valencia,699,5,2796
3474,Google Pixel 8,4,2025-09-03 13:17:00,Barcelona,699,9,2796
3475,Google Pixel 8,2,2025-07-04 23:05:00,Bilbao,699,7,1398
3476,Monitor 4K,1,2025-03-04 21:52:00,Madrid,399,3,399
3477,Google Pixel 8,4,2025-09-22 20:26:00,Sevilla,699,9,2796
3478,iPhone 15,1,2025-09-24 18:46:00,Sevilla,999,9,999
3479,Teclado Mecánico,2,2025-05-11 01:09:00,Sevilla,120,5,240
3480,Teclado Mecánico,1,2025-03-26 11:20:00,Barcelona,120,3,120
3481,Google Pixel 8,4,2025-04-04 05:14:00,Valencia,699,4,2796
3482,Cargador USB-C,1,2025-04-10 07:15:00,Barcelona,25,4,25
3483,MacBook Pro,3,2025-06-02 05:26:00,Bilbao,1499,6,4497
3484,Google Pixel 8,2,2025-02-06 21:53:00,Madrid,699,2,1398
3485,iPhone 15,4,2025-04-29 14:56:00,Madrid,999,4,3996
3486,MacBook Pro,1,2025-09-01 08:59:00,Valencia,1499,9,1499
3487,AirPods Pro,4,2025-03-26 21:21:00,Bilbao,249,3,996
3488,Monitor 4K,1,2025-11-13 11:50:00,Madrid,399,11,399
3490,Google Pixel 8,4,2025-05-26 17:21:00,Valencia,699,5,2796
3491,MacBook Pro,1,2025-06-06 03:18:00,Valencia,1499,6,1499
3492,iPhone 15,2,2025-07-23 15:31:00,Sevilla,999,7,1998
3493,Monitor 4K,3,2025-05-21 11:48:00,Sevilla,399,5,1197
3494,iPhone 15,4,2025-01-18 04:58:00,Sevilla,999,1,3996
3495,Google Pixel 8,3,2025-07-14 09:42:00,Bilbao,699,7,2097
3496,Monitor 4K,1,2025-08-07 11:43:00,Sevilla,399,8,399
3497,iPhone 15,2,2025-09-22 14:04:00,Valencia,999,9,1998
3498,AirPods Pro,4,2025-11-23 11:21:00,Barcelona,249,11,996
3499,Teclado Mecánico,4,2025-04-30 10:50:00,Sevilla,120,4,480
3500,AirPods Pro,4,2025-05-09 05:25:00,Barcelona,249,5,996
3501,Google Pixel 8,1,2025-12-11 05:10:00,Bilbao,699,12,699
3502,MacBook Pro,3,2025-11-08 22:36:00,Bilbao,1499,11,4497
3503,MacBook Pro,1,2025-07-12 08:41:00,Bilbao,1499,7,1499
3504,Teclado Mecánico,2,2025-10-12 04:02:00,Valencia,120,10,240
3505,iPhone 15,2,2025-04-15 23:24:00,Madrid,999,4,1998
3506,AirPods Pro,4,2025-03-28 15:34:00,Valencia,249,3,996
3507,Monitor 4K,4,2025-04-03 05:23:00,Bilbao,399,4,1596
3508,iPhone 15,2,2025-08-20 22:00:00,Madrid,999,8,1998
3509,Google Pixel 8,3,2025-12-10 01:11:00,Valencia,699,12,2097
3510,iPhone 15,3,2025-10-19 16:44:00,Barcelona,999,10,2997
3511,Google Pixel 8,3,2025-04-19 10:06:00,Barcelona,699,4,2097
3512,Cargador USB-C,3,2025-09-27 19:28:00,Madrid,25,9,75
3513,Teclado Mecánico,1,2025-11-22 14:00:00,Valencia,120,11,120
3514,Cargador USB-C,4,2025-04-12 18:26:00,Barcelona,25,4,100
3515,Teclado Mecánico,2,2025-02-09 08:05:00,Sevilla,120,2,240
3516,Teclado Mecánico,3,2025-04-27 07:08:00,Barcelona,120,4,360
3517,AirPods Pro,2,2025-06-18 12:53:00,Madrid,249,6,498
3518,Google Pixel 8,4,2025-07-01 15:29:00,Valencia,699,7,2796
3519,MacBook Pro,2,2025-06-27 15:03:00,Valencia,1499,6,2998
3520,iPhone 15,1,2025-06-06 13:10:00,Madrid,999,6,999
3521,Google Pixel 8,2,2025-01-26 07:59:00,Barcelona,699,1,1398
3522,Monitor 4K,2,2025-09-13 00:47:00,Barcelona,399,9,798
3523,Google Pixel 8,2,2025-07-29 11:56:00,Madrid,699,7,1398
3524,MacBook Pro,1,2025-10-19 19:25:00,Valencia,1499,10,1499
3525,Monitor 4K,3,2025-04-23 07:32:00,Madrid,399,4,1197
3526,Cargador USB-C,1,2025-04-08 18:18:00,Valencia,25,4,25
3527,AirPods Pro,3,2025-03-02 17:05:00,Madrid,249,3,747
3528,Teclado Mecánico,2,2025-05-07 19:54:00,Sevilla,120,5,240
3529,Google Pixel 8,4,2025-02-27 00:05:00,Madrid,699,2,2796
3530,Teclado Mecánico,3,2025-04-28 10:36:00,Barcelona,120,4,360
3531,Monitor 4K,4,2025-03-14 07:25:00,Valencia,399,3,1596
3532,Monitor 4K,1,2025-01-08 18:47:00,Barcelona,399,1,399
3533,MacBook Pro,1,2025-06-04 17:58:00,Valencia,1499,6,1499
3534,Cargador USB-C,3,2025-05-01 06:00:00,Sevilla,25,5,75
3535,Google Pixel 8,4,2025-07-01 22:05:00,Sevilla,699,7,2796
3536,Monitor 4K,2,2025-03-21 22:10:00,Valencia,399,3,798
3537,MacBook Pro,3,2025-07-17 02:24:00,Barcelona,1499,7,4497
3538,AirPods Pro,1,2025-05-13 09:15:00,Bilbao,249,5,249
3539,Cargador USB-C,3,2025-01-29 12:44:00,Bilbao,25,1,75
3540,Cargador USB-C,1,2025-01-23 19:57:00,Barcelona,25,1,25
3541,Monitor 4K,3,2025-03-04 16:16:00,Valencia,399,3,1197
3542,Google Pixel 8,1,2025-07-08 19:18:00,Sevilla,699,7,699
