ID_Orden,Producto,Cantidad,Fecha_Compra,Direccion,Precio_Unitario
3912,MacBook Pro,3,2025-05-02 05:32:00,Bilbao,1499
3913,MacBook Pro,3,2025-03-22 15:55:00,Bilbao,1499
3914,MacBook Pro,4,2025-04-19 18:21:00,Valencia,1499
3915,Cargador USB-C,4,2025-02-20 02:02:00,Barcelona,25
3916,MacBook Pro,4,2025-09-15 21:26:00,Bilbao,1499
3917,Teclado Mecánico,2,2025-10-10 22:03:00,Bilbao,120
3918,Monitor 4K,4,2025-02-17 16:18:00,Barcelona,399
3919,Cargador USB-C,1,2025-04-29 05:45:00,Bilbao,25
3920,Monitor 4K,2,2025-08-23 00:11:00,Barcelona,399
3921,Teclado Mecánico,2,2025-09-19 15:16:00,Valencia,120
3922,iPhone 15,2,2025-07-05 02:30:00,Valencia,999
3923,AirPods Pro,1,2025-09-12 02:36:00,Madrid,249
3924,Monitor 4K,4,2025-08-02 21:02:00,Madrid,399
3925,AirPods Pro,4,2025-04-06 12:05:00,Valencia,249
3926,Cargador USB-C,4,2025-11-05 18:59:00,Sevilla,25
3927,Cargador USB-C,3,2025-07-07 21:04:00,Sevilla,25
3928,iPhone 15,3,2025-06-24 21:48:00,Madrid,999
3929,Google Pixel 8,4,2025-10-08 20:13:00,Sevilla,699
3930,Monitor 4K,4,2025-05-09 06:10:00,Madrid,399
3931,iPhone 15,3,2025-09-22 09:18:00,Madrid,999
3932,,4,2025-05-22 20:23:00,Barcelona,999
3933,AirPods Pro,2,2025-01-21 12:04:00,Valencia,249
3934,Monitor 4K,4,2025-06-27 16:09:00,Barcelona,399
3935,Monitor 4K,1,2025-09-22 19:32:00,Valencia,399
3936,Monitor 4K,1,2025-01-13 21:03:00,Barcelona,399
3937,AirPods Pro,3,2025-05-15 06:19:00,Madrid,249
3938,Google Pixel 8,4,2025-09-03 20:38:00,Barcelona,699
3939,,4,2025-05-15 20:03:00,Madrid,399
3940,Google Pixel 8,4,2025-02-09 18:41:00,Madrid,699
3941,,2,2025-11-18 23:09:00,Valencia,249
3942,Teclado Mecánico,1,2025-12-06 11:51:00,Valencia,120
3943,AirPods Pro,2,2025-08-01 09:09:00,Barcelona,249
3944,iPhone 15,4,2025-03-18 13:12:00,Barcelona,999
3945,Teclado Mecánico,4,2025-05-28 15:43:00,Madrid,120
3946,iPhone 15,2,2025-03-03 18:48:00,Valencia,999
3947,Cargador USB-C,4,2025-03-05 22:34:00,Sevilla,25
3948,MacBook Pro,2,2025-12-04 12:55:00,Sevilla,1499
3949,Google Pixel 8,3,2025-05-20 14:55:00,Bilbao,699
3950,Cargador USB-C,1,2025-06-26 19:56:00,Sevilla,25
3951,Monitor 4K,1,2025-03-12 07:43:00,Bilbao,399
3952,MacBook Pro,4,2025-09-30 23:20:00,Bilbao,1499
3953,Monitor 4K,1,2025-05-04 02:19:00,Sevilla,399
3954,MacBook Pro,4,2025-03-15 21:36:00,Barcelona,1499
3955,Cargador USB-C,2,2025-02-04 02:36:00,Madrid,25
3956,Monitor 4K,3,2025-11-04 21:49:00,Valencia,399
3957,Cargador USB-C,4,2025-09-28 02:43:00,Bilbao,25
3958,Google Pixel 8,1,2025-02-24 02:04:00,Sevilla,699
3959,Teclado Mecánico,3,2025-01-29 23:48:00,Sevilla,120
3960,Teclado Mecánico,4,2025-04-22 08:49:00,Valencia,120
3961,AirPods Pro,3,2025-07-16 10:15:00,Bilbao,249
3962,Cargador USB-C,3,2025-10-18 01:37:00,Madrid,25
3963,Monitor 4K,2,2025-08-22 21:24:00,Sevilla,399
3964,Monitor 4K,3,2025-08-21 04:17:00,Madrid,399
3965,Cargador USB-C,1,2025-07-31 03:34:00,Bilbao,25
3966,iPhone 15,4,2025-03-09 04:35:00,Bilbao,999
3967,Monitor 4K,4,2025-09-19 19:55:00,Madrid,399
3968,Cargador USB-C,3,2025-04-11 15:13:00,Valencia,25
3969,Cargador USB-C,4,2025-01-01 06:01:00,Madrid,25
3970,iPhone 15,2,2025-01-30 16:16:00,Madrid,999
3971,Monitor 4K,1,2025-02-27 00:23:00,Sevilla,399
3972,AirPods Pro,4,2025-01-30 22:32:00,Barcelona,249
3973,Monitor 4K,1,2025-04-10 08:13:00,Valencia,399
3974,iPhone 15,1,2025-07-19 14:06:00,Valencia,999
3975,iPhone 15,4,2025-12-10 05:36:00,Valencia,999
3976,Monitor 4K,1,2025-02-15 15:03:00,Bilbao,399
3977,Google Pixel 8,1,2025-12-16 15:28:00,Madrid,699
3978,Cargador USB-C,2,2025-08-04 13:18:00,Valencia,25
3979,Google Pixel 8,3,2025-04-29 00:33:00,Barcelona,699
3980,Monitor 4K,1,2025-07-01 06:35:00,Sevilla,399
3981,iPhone 15,3,2025-05-13 00:06:00,Valencia,999
3982,AirPods Pro,4,2025-03-20 14:01:00,Barcelona,249
3983,iPhone 15,1,2025-02-01 01:21:00,Barcelona,999
3984,Google Pixel 8,4,2025-06-14 15:20:00,Sevilla,699
3985,Google Pixel 8,1,2025-01-05 20:07:00,Bilbao,699
3986,iPhone 15,2,2025-05-21 12:39:00,Madrid,999
3987,iPhone 15,2,2025-10-02 05:23:00,Bilbao,999
3988,MacBook Pro,1,2025-01-23 16:43:00,Valencia,1499
3989,iPhone 15,4,2025-12-27 07:50:00,Madrid,999
3990,AirPods Pro,1,2025-11-19 00:20:00,Valencia,249
3991,iPhone 15,2,2025-05-18 06:14:00,Madrid,999
3992,AirPods Pro,2,2025-12-02 02:26:00,Valencia,249
3993,iPhone 15,2,2025-06-14 12:03:00,Barcelona,999
3994,MacBook Pro,2,2025-09-13 00:41:00,Madrid,1499
3995,MacBook Pro,3,2025-05-06 13:23:00,Barcelona,1499
3996,AirPods Pro,1,2025-07-24 13:21:00,Valencia,249
3997,Google Pixel 8,2,2025-05-19 09:01:00,Madrid,699
3998,Teclado Mecánico,1,2025-11-10 03:34:00,Valencia,120
3999,Teclado Mecánico,1,2025-10-06 23:50:00,Sevilla,120
4000,iPhone 15,1,2025-09-06 13:03:00,Bilbao,999
4001,Teclado Mecánico,2,2025-08-25 16:13:00,Madrid,120
4002,Cargador USB-C,1,2025-01-19 04:54:00,Valencia,25
4003,MacBook Pro,2,2025-05-13 17:54:00,Bilbao,1499
4004,,4,2025-11-16 03:51:00,Sevilla,1499
4005,MacBook Pro,2,2025-09-14 21:42:00,Madrid,1499
4006,Cargador USB-C,4,2025-06-25 23:34:00,Barcelona,25
4007,MacBook Pro,4,2025-11-14 03:07:00,Madrid,1499
4008,AirPods Pro,1,2025-10-04 01:27:00,Valencia,249
4009,AirPods Pro,1,2025-06-30 00:32:00,Bilbao,249
4010,MacBook Pro,2,2025-06-15 22:45:00,Valencia,1499
4011,Google Pixel 8,4,2025-02-04 14:05:00,Bilbao,699
4012,Teclado Mecánico,1,2025-03-08 13:42:00,Madrid,120
4013,Google Pixel 8,1,2025-09-09 06:35:00,Madrid,699
4014,Cargador USB-C,2,2025-06-17 13:05:00,Bilbao,25
4015,iPhone 15,4,2025-11-29 04:52:00,Valencia,999
4016,AirPods Pro,1,2025-10-26 23:25:00,Valencia,249
4017,iPhone 15,2,2025-11-28 05:18:00,Sevilla,999
4018,Monitor 4K,1,2025-04-03 09:37:00,Barcelona,399
4019,Google Pixel 8,2,2025-04-14 01:53:00,Bilbao,699
4020,Cargador USB-C,1,2025-06-29 02:15:00,Bilbao,25
4021,MacBook Pro,1,2025-01-31 10:06:00,Sevilla,1499
4022,Cargador USB-C,2,2025-01-08 21:46:00,Madrid,25
4023,AirPods Pro,4,2025-02-09 20:25:00,Madrid,249
4024,Teclado Mecánico,3,2025-06-20 17:09:00,Madrid,120
4025,Monitor 4K,3,2025-08-24 19:30:00,Sevilla,399
4026,AirPods Pro,3,2025-06-12 17:25:00,Sevilla,249
4027,MacBook Pro,4,2025-09-14 03:06:00,Madrid,1499
4028,Monitor 4K,2,2025-04-13 13:01:00,Valencia,399
4029,MacBook Pro,1,2025-01-21 10:04:00,Valencia,1499
4030,Monitor 4K,1,2025-07-08 23:18:00,Barcelona,399
4031,iPhone 15,3,2025-06-28 09:47:00,Madrid,999
4032,Google Pixel 8,2,2025-03-21 22:19:00,Sevilla,699
4033,iPhone 15,2,2025-09-14 18:30:00,Barcelona,999
4034,iPhone 15,2,2025-07-05 20:00:00,Bilbao,999
4035,Google Pixel 8,1,2025-08-27 18:18:00,Madrid,699
4036,Monitor 4K,2,2025-01-23 06:04:00,Madrid,399
4037,Cargador USB-C,1,2025-05-31 20:56:00,Barcelona,25
4038,Google Pixel 8,4,2025-06-14 06:18:00,Valencia,699
4039,Cargador USB-C,1,2025-03-31 08:00:00,Bilbao,25
4040,Cargador USB-C,2,2025-11-22 07:49:00,Valencia,25
4041,Google Pixel 8,3,2025-02-16 23:40:00,Bilbao,699
4042,AirPods Pro,1,2025-12-11 14:44:00,Barcelona,249
4043,Cargador USB-C,2,2025-02-05 03:25:00,Valencia,25
4044,MacBook Pro,4,2025-10-18 18:35:00,Barcelona,1499
4045,Teclado Mecánico,4,2025-09-06 22:12:00,Bilbao,120
4046,Monitor 4K,3,2025-10-07 15:25:00,Barcelona,399
4047,Teclado Mecánico,1,2025-12-11 03:38:00,Barcelona,120
4048,Cargador USB-C,3,2025-01-23 15:41:00,Bilbao,25
4049,Teclado Mecánico,1,2025-07-08 11:13:00,Madrid,120
4050,iPhone 15,2,2025-02-05 23:49:00,Valencia,999
4051,iPhone 15,2,2025-07-06 08:38:00,Valencia,999
4052,Monitor 4K,4,2025-11-22 00:16:00,Madrid,399
4053,Teclado Mecánico,1,2025-05-02 15:14:00,Sevilla,120
4054,MacBook Pro,4,2025-11-03 16:43:00,Barcelona,1499
4055,Teclado Mecánico,4,2025-08-29 01:25:00,Bilbao,120
4056,Cargador USB-C,4,2025-12-28 10:37:00,Bilbao,25
4057,Cargador USB-C,3,2025-01-18 15:18:00,Bilbao,25
4058,,4,2025-01-04 10:01:00,Valencia,1499
4059,iPhone 15,4,2025-03-06 12:50:00,Sevilla,999
4060,Cargador USB-C,2,2025-02-16 08:57:00,Bilbao,25
4061,iPhone 15,2,2025-07-18 10:51:00,Valencia,999
4062,,3,2025-01-17 04:46:00,Valencia,699
4063,Monitor 4K,3,2025-11-12 13:51:00,Sevilla,399
4064,Teclado Mecánico,3,2025-05-07 16:37:00,Bilbao,120
4065,iPhone 15,4,2025-04-06 03:57:00,Valencia,999
4066,Google Pixel 8,1,2025-12-25 06:09:00,Bilbao,699
4067,Teclado Mecánico,3,2025-11-11 15:47:00,Bilbao,120
4068,,2,2025-11-05 05:48:00,Bilbao,1499
4069,Monitor 4K,4,2025-07-07 09:42:00,Barcelona,399
4070,AirPods Pro,4,2025-09-20 00:51:00,Bilbao,249
4071,Cargador USB-C,3,2025-03-21 11:04:00,Sevilla,25
4072,Teclado Mecánico,4,2025-12-01 08:50:00,Barcelona,120
4073,iPhone 15,3,2025-12-28 18:10:00,Bilbao,999
4074,Monitor 4K,2,2025-09-15 14:22:00,Barcelona,399
4075,,1,2025-12-11 09:28:00,Valencia,25
4076,AirPods Pro,3,2025-08-27 13:24:00,Bilbao,249
4077,Cargador USB-C,1,2025-05-06 15:17:00,Madrid,25
4078,AirPods Pro,4,2025-02-02 20:13:00,Valencia,249
4079,MacBook Pro,1,2025-08-14 15:51:00,Madrid,1499
4080,Teclado Mecánico,4,2025-01-01 03:48:00,Madrid,120
4081,,1,2025-09-12 15:19:00,Sevilla,1499
4082,Cargador USB-C,4,2025-05-29 13:13:00,Valencia,25
4083,Teclado Mecánico,3,2025-03-05 23:08:00,Barcelona,120
4084,AirPods Pro,3,2025-11-06 21:04:00,Madrid,249
4085,Monitor 4K,1,2025-03-14 06:43:00,Barcelona,399
4086,Google Pixel 8,1,2025-02-09 17:27:00,Madrid,699
4087,Cargador USB-C,1,2025-11-21 08:53:00,Madrid,25
4088,MacBook Pro,2,2025-12-24 15:53:00,Madrid,1499
4089,iPhone 15,4,2025-07-08 11:47:00,Madrid,999
4090,AirPods Pro,1,2025-06-16 04:53:00,Madrid,249
4091,iPhone 15,2,2025-05-23 19:46:00,Sevilla,999
4092,Google Pixel 8,2,2025-08-08 02:31:00,Sevilla,699
4093,Teclado Mecánico,1,2025-06-07 19:32:00,Sevilla,120
4094,Google Pixel 8,3,2025-08-20 14:17:00,Sevilla,699
4095,Cargador USB-C,2,2025-11-19 12:21:00,Bilbao,25
4096,Cargador USB-C,4,2025-05-19 06:20:00,Valencia,25
4097,Monitor 4K,1,2025-09-03 05:39:00,Valencia,399
4098,iPhone 15,1,2025-05-09 11:59:00,Sevilla,999
4099,MacBook Pro,1,2025-03-20 08:48:00,Bilbao,1499
4100,MacBook Pro,4,2025-07-05 07:41:00,Barcelona,1499
4101,,4,2025-05-06 15:30:00,Barcelona,120
4102,,2,2025-07-15 15:47:00,Valencia,699
4103,AirPods Pro,3,2025-05-22 04:39:00,Barcelona,249
4104,iPhone 15,4,2025-12-30 16:26:00,Valencia,999
4105,Monitor 4K,3,2025-07-30 00:26:00,Valencia,399
4106,iPhone 15,2,2025-05-05 11:20:00,Sevilla,999
4107,iPhone 15,1,2025-08-07 17:44:00,Valencia,999
4108,iPhone 15,2,2025-04-18 14:53:00,Valencia,999
4109,Google Pixel 8,1,2025-12-10 22:12:00,Valencia,699
4110,Cargador USB-C,3,2025-12-15 23:23:00,Barcelona,25
4111,Teclado Mecánico,1,2025-01-25 20:38:00,Valencia,120
4112,iPhone 15,1,2025-05-26 12:07:00,Barcelona,999
4113,Cargador USB-C,3,2025-02-26 09:22:00,Barcelona,25
4114,Monitor 4K,3,2025-12-06 06:37:00,Madrid,399
4115,Teclado Mecánico,3,2025-09-28 15:00:00,Valencia,120
4116,,3,2025-01-25 04:59:00,Valencia,699
4117,Cargador USB-C,1,2025-08-04 15:21:00,Barcelona,25
4118,AirPods Pro,4,2025-02-04 16:34:00,Bilbao,249
4119,Teclado Mecánico,3,2025-11-19 11:48:00,Valencia,120
4120,Cargador USB-C,2,2025-01-30 15:23:00,Valencia,25
4121,Cargador USB-C,4,2025-11-17 15:32:00,Valencia,25
4122,,4,2025-01-17 19:22:00,Barcelona,399
4123,Teclado Mecánico,2,2025-06-29 03:32:00,Sevilla,120
4124,Google Pixel 8,2,2025-02-04 17:10:00,Madrid,699
4125,Teclado Mecánico,4,2025-07-07 14:45:00,Valencia,120
4126,Google Pixel 8,3,2025-10-03 06:23:00,Bilbao,699
4127,iPhone 15,3,2025-11-25 18:52:00,Valencia,999
4128,iPhone 15,3,2025-09-06 14:27:00,Valencia,999
4129,Monitor 4K,1,2025-05-16 08:50:00,Barcelona,399
4130,Cargador USB-C,2,2025-08-05 21:41:00,Madrid,25
4131,MacBook Pro,2,2025-08-12 01:01:00,Valencia,1499
4132,Monitor 4K,3,2025-03-15 15:32:00,Madrid,399
4133,Cargador USB-C,4,2025-05-27 02:41:00,Valencia,25
4134,iPhone 15,2,2025-11-02 13:26:00,Bilbao,999
4135,AirPods Pro,2,2025-11-14 22:29:00,Sevilla,249
4136,Google Pixel 8,1,2025-07-10 00:32:00,Barcelona,699
4137,iPhone 15,3,2025-08-13 20:02:00,Barcelona,999
4138,AirPods Pro,1,2025-10-05 22:51:00,Sevilla,249
4139,Google Pixel 8,1,2025-07-17 04:00:00,Sevilla,699
4140,AirPods Pro,2,2025-04-24 22:29:00,Bilbao,249
4141,Cargador USB-C,1,2025-01-21 14:06:00,Bilbao,25
4142,iPhone 15,4,2025-09-06 06:54:00,Bilbao,999
4143,AirPods Pro,3,2025-08-07 22:05:00,Madrid,249
4144,Teclado Mecánico,1,2025-07-21 03:03:00,Madrid,120
4145,Teclado Mecánico,4,2025-03-17 09:29:00,Valencia,120
4146,iPhone 15,4,2025-03-22 08:23:00,Barcelona,999
4147,Monitor 4K,2,2025-07-16 16:00:00,Valencia,399
4148,Google Pixel 8,4,2025-10-18 11:33:00,Sevilla,699
4149,Teclado Mecánico,3,2025-03-22 09:41:00,Sevilla,120
4150,Monitor 4K,3,2025-05-07 06:52:00,Bilbao,399
4151,iPhone 15,1,2025-03-23 19:22:00,Sevilla,999
4152,Monitor 4K,1,2025-03-08 00:30:00,Bilbao,399
4153,MacBook Pro,4,2025-03-04 08:23:00,Madrid,1499
4154,,3,2025-05-02 14:57:00,Bilbao,1499
4155,Teclado Mecánico,2,2025-01-04 08:43:00,Madrid,120
4156,MacBook Pro,2,2025-05-23 21:49:00,Bilbao,1499
4157,MacBook Pro,4,2025-06-16 17:47:00,Bilbao,1499
4158,Cargador USB-C,2,2025-12-15 17:08:00,Sevilla,25
4159,,1,2025-02-12 14:19:00,Valencia,999
4160,iPhone 15,2,2025-03-09 23:58:00,Sevilla,999
4161,Google Pixel 8,3,2025-08-16 15:05:00,Valencia,699
4162,,3,2025-05-30 12:22:00,Sevilla,25
4163,Monitor 4K,2,2025-01-09 01:35:00,Valencia,399
4164,Monitor 4K,4,2025-09-08 05:09:00,Valencia,399
4165,iPhone 15,4,2025-03-09 23:01:00,Sevilla,999
4166,AirPods Pro,2,2025-01-29 23:53:00,Madrid,249
4167,AirPods Pro,2,2025-10-23 00:52:00,Madrid,249
4168,MacBook Pro,1,2025-08-11 02:57:00,Sevilla,1499
4169,AirPods Pro,4,2025-11-19 13:35:00,Valencia,249
4170,Monitor 4K,1,2025-05-18 04:17:00,Barcelona,399
4171,Teclado Mecánico,3,2025-12-05 09:39:00,Sevilla,120
4172,Google Pixel 8,4,2025-04-25 12:57:00,Bilbao,699
4173,AirPods Pro,1,2025-06-12 18:34:00,Madrid,249
4174,Google Pixel 8,4,2025-06-01 16:16:00,Madrid,699
4175,Google Pixel 8,2,2025-03-08 00:49:00,Valencia,699
4176,Teclado Mecánico,2,2025-12-27 15:37:00,Bilbao,120
4177,Monitor 4K,1,2025-10-30 15:04:00,Madrid,399
4178,iPhone 15,2,2025-03-09 12:27:00,Madrid,999
4179,Google Pixel 8,1,2025-06-21 14:44:00,Bilbao,699
4180,Cargador USB-C,2,2025-09-07 10:02:00,Barcelona,25
4181,Google Pixel 8,3,2025-12-03 16:38:00,Sevilla,699
4182,Google Pixel 8,3,2025-06-02 06:43:00,Valencia,699
4183,Google Pixel 8,2,2025-10-01 12:46:00,Barcelona,699
4184,Monitor 4K,1,2025-03-28 16:24:00,Madrid,399
4185,Monitor 4K,2,2025-05-27 17:30:00,Barcelona,399
4186,Google Pixel 8,2,2025-08-14 16:47:00,Madrid,699
4187,Cargador USB-C,1,2025-10-21 19:28:00,Madrid,25
4188,Cargador USB-C,4,2025-09-29 16:34:00,Sevilla,25
4189,Google Pixel 8,1,2025-04-29 00:15:00,Sevilla,699
4190,Google Pixel 8,3,2025-04-30 17:51:00,Sevilla,699
4191,Teclado Mecánico,2,2025-02-14 19:45:00,Valencia,120
4192,Cargador USB-C,3,2025-02-02 05:34:00,Barcelona,25
4193,AirPods Pro,3,2025-10-25 08:09:00,Valencia,249
4194,AirPods Pro,2,2025-05-18 00:23:00,Valencia,249
4195,Cargador USB-C,2,2025-03-06 03:23:00,Valencia,25
4196,AirPods Pro,1,2025-02-27 14:13:00,Bilbao,249
4197,MacBook Pro,4,2025-01-27 15:00:00,Sevilla,1499
4198,Cargador USB-C,4,2025-10-02 18:14:00,Barcelona,25
4199,MacBook Pro,3,2025-02-10 06:04:00,Bilbao,1499
4200,Teclado Mecánico,2,2025-10-18 15:30:00,Sevilla,120
4201,iPhone 15,1,2025-08-04 08:08:00,Bilbao,999
4202,MacBook Pro,1,2025-02-27 00:18:00,Bilbao,1499
4203,AirPods Pro,1,2025-06-08 20:14:00,Madrid,249
4204,MacBook Pro,3,2025-04-10 21:45:00,Bilbao,1499
4205,Cargador USB-C,4,2025-05-24 19:13:00,Valencia,25
4206,iPhone 15,3,2025-01-09 07:26:00,Sevilla,999
4207,iPhone 15,1,2025-07-04 16:02:00,Madrid,999
4208,Monitor 4K,1,2025-11-02 03:32:00,Sevilla,399
4209,Teclado Mecánico,2,2025-05-17 12:11:00,Madrid,120
4210,Google Pixel 8,1,2025-12-29 01:58:00,Valencia,699
4211,Cargador USB-C,2,2025-03-01 05:00:00,Madrid,25
4212,iPhone 15,1,2025-05-29 21:00:00,Barcelona,999
4213,Monitor 4K,1,2025-12-23 05:25:00,Barcelona,399
4214,Monitor 4K,4,2025-12-28 22:41:00,Madrid,399
4215,,4,2025-08-23 20:39:00,Sevilla,120
4216,Teclado Mecánico,1,2025-10-28 21:00:00,Madrid,120
4217,MacBook Pro,4,2025-08-09 06:31:00,Bilbao,1499
4218,Monitor 4K,4,2025-01-28 02:57:00,Madrid,399
4219,iPhone 15,4,2025-08-17 07:23:00,Sevilla,999
4220,MacBook Pro,2,2025-02-23 12:50:00,Barcelona,1499
4221,AirPods Pro,4,2025-07-03 22:36:00,Madrid,249
4222,Monitor 4K,2,2025-03-23 05:01:00,Valencia,399
4223,Monitor 4K,1,2025-04-19 15:25:00,Barcelona,399
4224,iPhone 15,2,2025-03-10 19:13:00,Sevilla,999
4225,iPhone 15,1,2025-03-09 07:36:00,Madrid,999
4226,Google Pixel 8,4,2025-01-01 02:49:00,Madrid,699
4227,,4,2025-10-11 01:02:00,Sevilla,699
4228,iPhone 15,1,2025-01-11 13:23:00,Bilbao,999
4229,Google Pixel 8,2,2025-12-20 10:06:00,Valencia,699
4230,MacBook Pro,1,2025-09-29 21:24:00,Barcelona,1499
4231,Google Pixel 8,4,2025-03-27 10:22:00,Sevilla,699
4232,Cargador USB-C,4,2025-08-28 08:59:00,Bilbao,25
4233,Cargador USB-C,2,2025-06-01 23:24:00,Bilbao,25
4234,AirPods Pro,4,2025-06-27 18:13:00,Madrid,249
4235,Teclado Mecánico,2,2025-03-12 14:23:00,Valencia,120
4236,Cargador USB-C,3,2025-06-11 02:51:00,Bilbao,25
4237,MacBook Pro,4,2025-04-29 06:26:00,Sevilla,1499
4238,Monitor 4K,4,2025-10-26 06:32:00,Bilbao,399
4239,Monitor 4K,4,2025-11-06 14:17:00,Madrid,399
4240,AirPods Pro,2,2025-10-03 07:10:00,Bilbao,249
4241,AirPods Pro,4,2025-05-24 15:00:00,Valencia,249
4242,MacBook Pro,3,2025-05-08 06:20:00,Barcelona,1499
4243,Google Pixel 8,2,2025-12-06 03:59:00,Madrid,699
4244,AirPods Pro,2,2025-09-10 09:55:00,Bilbao,249
4245,MacBook Pro,2,2025-01-19 08:43:00,Barcelona,1499
4246,Google Pixel 8,2,2025-08-01 13:17:00,Bilbao,699
4247,AirPods Pro,3,2025-10-22 14:12:00,Madrid,249
4248,Cargador USB-C,4,2025-04-07 12:03:00,Bilbao,25
4249,MacBook Pro,4,2025-12-14 09:12:00,Sevilla,1499
4250,,4,2025-08-21 08:15:00,Bilbao,249
4251,MacBook Pro,2,2025-07-07 15:23:00,Sevilla,1499
4252,Cargador USB-C,4,2025-12-03 17:33:00,Valencia,25
4253,MacBook Pro,2,2025-05-15 05:24:00,Barcelona,1499
4254,Teclado Mecánico,4,2025-10-08 02:48:00,Madrid,120
4255,MacBook Pro,3,2025-08-16 09:24:00,Valencia,1499
4256,Google Pixel 8,1,2025-08-12 01:44:00,Valencia,699
4257,Monitor 4K,4,2025-06-14 23:50:00,Barcelona,399
4258,AirPods Pro,3,2025-10-11 02:11:00,Barcelona,249
4259,Google Pixel 8,3,2025-10-26 08:46:00,Barcelona,699
4260,,4,2025-10-20 18:17:00,Valencia,120
4261,Google Pixel 8,1,2025-01-28 11:31:00,Barcelona,699
4262,Cargador USB-C,2,2025-12-20 11:00:00,Bilbao,25
4263,MacBook Pro,3,2025-09-11 16:58:00,Sevilla,1499
4264,Google Pixel 8,3,2025-09-17 06:24:00,Sevilla,699
4265,Monitor 4K,3,2025-12-01 04:35:00,Barcelona,399
4266,Cargador USB-C,4,2025-04-18 13:39:00,Bilbao,25
4267,Teclado Mecánico,1,2025-04-13 07:06:00,Bilbao,120
4268,Cargador USB-C,4,2025-08-15 14:53:00,Sevilla,25
4269,Cargador USB-C,2,2025-05-05 10:39:00,Madrid,25
4270,,3,2025-02-05 12:30:00,Valencia,25
4271,Google Pixel 8,1,2025-03-11 09:11:00,Barcelona,699
4272,MacBook Pro,3,2025-05-22 02:56:00,Sevilla,1499
4273,MacBook Pro,2,2025-07-03 14:58:00,Barcelona,1499
4274,Teclado Mecánico,4,2025-12-07 04:26:00,Madrid,120
4275,AirPods Pro,2,2025-07-03 23:24:00,Barcelona,249
4276,,3,2025-12-30 02:13:00,Madrid,1499
4277,Teclado Mecánico,1,2025-07-20 11:27:00,Sevilla,120
4278,Cargador USB-C,4,2025-07-19 03:01:00,Madrid,25
4279,iPhone 15,1,2025-07-19 17:07:00,Madrid,999
4280,AirPods Pro,3,2025-03-10 13:15:00,Barcelona,249
4281,Cargador USB-C,4,2025-06-08 18:24:00,Valencia,25
4282,AirPods Pro,3,2025-08-28 21:50:00,Barcelona,249
4283,Monitor 4K,4,2025-03-13 13:10:00,Bilbao,399
4284,Google Pixel 8,2,2025-03-26 22:35:00,Madrid,699
4285,Cargador USB-C,2,2025-07-13 09:05:00,Sevilla,25
4286,iPhone 15,3,2025-09-22 16:23:00,Sevilla,999
4287,Google Pixel 8,4,2025-09-22 16:36:00,Valencia,699
4288,AirPods Pro,1,2025-05-09 21:42:00,Sevilla,249
4289,Teclado Mecánico,2,2025-04-29 19:39:00,Bilbao,120
4290,Cargador USB-C,4,2025-06-18 23:19:00,Madrid,25
4291,Teclado Mecánico,3,2025-09-02 18:48:00,Valencia,120
4292,Teclado Mecánico,4,2025-08-10 18:19:00,Barcelona,120
4293,Cargador USB-C,1,2025-02-15 19:43:00,Barcelona,25
4294,Google Pixel 8,3,2025-05-20 11:24:00,Barcelona,699
4295,iPhone 15,2,2025-07-16 13:31:00,Barcelona,999
4296,iPhone 15,3,2025-09-13 02:34:00,Valencia,999
4297,iPhone 15,4,2025-04-17 09:35:00,Sevilla,999
4298,Cargador USB-C,1,2025-05-01 19:46:00,Sevilla,25
4299,Monitor 4K,2,2025-08-24 14:42:00,Valencia,399
4300,iPhone 15,2,2025-09-04 23:24:00,Madrid,999
4301,Monitor 4K,3,2025-06-04 02:31:00,Barcelona,399
4302,AirPods Pro,2,2025-10-27 13:37:00,Bilbao,249
4303,Cargador USB-C,2,2025-11-22 02:23:00,Valencia,25
4304,Cargador USB-C,2,2025-05-23 05:19:00,Sevilla,25
4305,,4,2025-07-27 14:40:00,Barcelona,999
4306,Monitor 4K,1,2025-04-28 20:50:00,Barcelona,399
4307,MacBook Pro,4,2025-07-11 01:37:00,Madrid,1499
4308,Cargador USB-C,4,2025-10-30 14:10:00,Bilbao,25
4309,AirPods Pro,2,2025-05-25 15:02:00,Madrid,249
4310,AirPods Pro,1,2025-07-05 23:47:00,Bilbao,249
4311,Cargador USB-C,3,2025-09-19 21:19:00,Sevilla,25
4312,Monitor 4K,1,2025-03-26 07:53:00,Madrid,399
4313,Monitor 4K,4,2025-12-22 06:14:00,Valencia,399
4314,Google Pixel 8,3,2025-12-08 21:04:00,Sevilla,699
4315,,2,2025-11-14 14:52:00,Barcelona,699
4316,MacBook Pro,2,2025-02-10 02:21:00,Madrid,1499
4317,,1,2025-03-19 11:50:00,Madrid,249
4318,MacBook Pro,1,2025-09-16 16:18:00,Bilbao,1499
4319,iPhone 15,4,2025-01-16 05:28:00,Barcelona,999
4320,,1,2025-01-27 20:20:00,Madrid,999
4321,,4,2025-01-30 16:49:00,Barcelona,1499
4322,iPhone 15,4,2025-04-23 19:27:00,Madrid,999
4323,Teclado Mecánico,1,2025-10-31 17:18:00,Madrid,120
4324,Monitor 4K,3,2025-04-02 06:11:00,Madrid,399
4325,,1,2025-06-22 09:30:00,Valencia,249
4326,iPhone 15,2,2025-08-04 10:46:00,Sevilla,999
