id_venta,fecha,producto,cliente_id,costo_unitario,cantidad,metodo_pago,pais,satisfaccion,precio_venta,ingreso_total,utilidad,tendencia_utilidad
2065,2024-01-15 08:00:00,Laptop,2852,276.03717685127685,1,Credit Card,USA,5,358.8483299066599,358.8483299066599,82.81115305538304,639.9755332984856
2066,2024-01-15 08:10:00,Smartwatch,1369,392.2409678504182,3,Credit Card,Germany,4,509.9132582055437,1529.7397746166312,353.01687106537656,639.9754189761787
2067,2024-01-15 08:20:00,Laptop,3507,681.3967240363503,5,Transfer,Estonia,5,885.8157412472555,4429.078706236277,1022.0950860545254,639.9753046538718
2068,2024-01-15 08:30:00,Headphones,245,326.4266582294457,4,PayPal,Canada,3,424.35465569827943,1697.4186227931177,391.7119898753349,639.9751903315649
2069,2024-01-15 08:40:00,Tablet,1206,171.46544596197066,2,Transfer,USA,1,222.90507975056187,445.81015950112374,102.87926757718242,639.975076009258
2070,2024-01-15 08:50:00,Smartwatch,715,417.99477503893655,4,Credit Card,Estonia,1,543.3932075506175,2173.57283020247,501.59373004672375,639.9749616869511
2071,2024-01-15 09:00:00,Headphones,1278,83.27034205854795,9,Crypto,USA,5,108.25144467611234,974.2630020850111,224.82992355807949,639.9748473646442
2072,2024-01-15 09:10:00,Tablet,4350,299.58835674359386,2,Transfer,Estonia,1,389.464863766672,778.929727533344,179.7530140461563,639.9747330423373
2073,2024-01-15 09:20:00,Smartphone,3861,392.72012431102655,6,Crypto,USA,1,510.53616160433455,3063.216969626007,706.896223759848,639.9746187200304
2074,2024-01-15 09:30:00,Smartphone,2474,280.2314653274549,2,PayPal,USA,2,364.3009049256914,728.6018098513828,168.138879196473,639.9745043977235
2075,2024-01-15 09:40:00,Headphones,545,181.34325376615897,5,Crypto,Estonia,4,235.74622989600667,1178.7311494800333,272.0148806492384,639.9743900754166
2076,2024-01-15 09:50:00,Laptop,4621,705.0285310506174,7,Transfer,Estonia,3,916.5370903658027,6415.759632560619,1480.5599152062969,639.9742757531097
2077,2024-01-15 10:00:00,Laptop,1837,656.4094276699846,4,Crypto,Estonia,4,853.33225597098,3413.32902388392,787.6913132039817,639.9741614308028
2078,2024-01-15 10:10:00,Laptop,666,247.8900207705324,1,Credit Card,USA,2,322.2570270016921,322.2570270016921,74.3670062311597,639.9740471084959
2079,2024-01-15 10:20:00,Smartphone,1982,643.1574788601221,5,Transfer,Germany,3,836.1047225181587,4180.523612590794,964.7362182901838,639.973932786189
2080,2024-01-15 10:30:00,Laptop,581,142.53683443070702,7,Transfer,Mexico,2,185.29788475991913,1297.085193319434,299.32735230448486,639.9738184638821
2081,2024-01-15 10:40:00,Headphones,3292,188.05512326545366,2,Transfer,Estonia,1,244.47166024508977,488.94332049017953,112.83307395927221,639.9737041415752
2082,2024-01-15 10:50:00,Smartphone,4275,239.93596559901937,8,PayPal,Germany,5,311.9167552787252,2495.3340422298015,575.8463174376466,639.9735898192685
2083,2024-01-15 11:00:00,Laptop,2205,459.52480085535706,6,Transfer,Estonia,4,597.3822411119642,3584.293446671785,827.1446415396431,639.9734754969616
2084,2024-01-15 11:10:00,Smartphone,2855,730.2555964356718,9,PayPal,USA,1,949.3322753663733,8543.99047829736,1971.6901103763148,639.9733611746547
2085,2024-01-15 11:20:00,Tablet,4354,598.6080100723867,8,Credit Card,USA,2,778.1904130941027,6225.523304752822,1436.659224173728,639.9732468523478
2086,2024-01-15 11:30:00,Headphones,851,701.556792347544,5,PayPal,Germany,4,912.0238300518073,4560.119150259036,1052.335188521316,639.9731325300409
2087,2024-01-15 11:40:00,Headphones,1953,125.22599025558591,5,Transfer,Estonia,4,162.7937873322617,813.9689366613085,187.83898538337894,639.973018207734
2088,2024-01-15 11:50:00,Smartphone,3325,143.70013800895427,4,Transfer,Estonia,4,186.81017941164055,747.2407176465622,172.4401656107451,639.9729038854271
2089,2024-01-15 12:00:00,Tablet,1012,629.5870568155563,5,Credit Card,Germany,5,818.4631738602232,4092.3158693011155,944.3805852233345,639.9727895631202
2090,2024-01-15 12:10:00,Smartwatch,4602,373.3509660611481,4,Credit Card,Germany,5,485.35625587949255,1941.4250235179702,448.02115927337786,639.9726752408133
2091,2024-01-15 12:20:00,Tablet,1509,577.7847400818878,7,Crypto,Estonia,4,751.1201621064541,5257.841134745179,1213.3479541719648,639.9725609185064
2092,2024-01-15 12:30:00,Smartwatch,2514,503.3858840121618,6,Credit Card,Germany,3,654.4016492158104,3926.4098952948625,906.0945912218917,639.9724465961995
2093,2024-01-15 12:40:00,Smartphone,4689,575.1168294956486,1,Credit Card,Estonia,1,747.6518783443432,747.6518783443432,172.5350488486946,639.9723322738926
2094,2024-01-15 12:50:00,Headphones,4654,207.33518635959322,2,Transfer,Estonia,1,269.5357422674712,539.0714845349424,124.401111815756,639.9722179515857
2095,2024-01-15 13:00:00,Smartphone,1772,153.8188937203538,4,PayPal,USA,3,199.96456183645995,799.8582473458398,184.5826724644246,639.9721036292788
2096,2024-01-15 13:10:00,Smartwatch,1160,152.25615418142496,1,Crypto,Estonia,1,197.93300043585245,197.93300043585245,45.67684625442749,639.9719893069719
2097,2024-01-15 13:20:00,Laptop,3114,250.15207827523076,2,Crypto,Mexico,1,325.1977017578,650.3954035156,150.0912469651385,639.971874984665
2098,2024-01-15 13:30:00,Headphones,1046,673.1118429084048,6,Crypto,USA,5,875.0453957809262,5250.272374685557,1211.6013172351286,639.9717606623581
2099,2024-01-15 13:40:00,Smartwatch,2153,540.1230446336353,2,Crypto,Mexico,3,702.159958023726,1404.319916047452,324.0738267801812,639.9716463400512
2100,2024-01-15 13:50:00,Headphones,4994,147.75759861903856,2,Transfer,USA,4,192.08487820475014,384.1697564095003,88.65455917142316,639.9715320177444
2101,2024-01-15 14:00:00,Headphones,2933,333.56798201930127,5,Transfer,USA,1,433.63837662509167,2168.1918831254584,500.351973028952,639.9714176954375
2102,2024-01-15 14:10:00,Smartphone,1139,639.9257844528607,1,Credit Card,Estonia,2,831.903519788719,831.903519788719,191.97773533585826,639.9713033731306
2103,2024-01-15 14:20:00,Smartwatch,892,701.5326481266989,1,Transfer,USA,1,911.9924425647085,911.9924425647085,210.45979443800968,639.9711890508237
2104,2024-01-15 14:30:00,Smartwatch,4222,138.6959327858869,1,PayPal,Mexico,1,180.30471262165298,180.30471262165298,41.608779835766086,639.9710747285168
2105,2024-01-15 14:40:00,Tablet,1276,678.0966692157386,2,Transfer,USA,3,881.5256699804603,1763.0513399609206,406.8580015294433,639.9709604062099
2106,2024-01-15 14:50:00,Smartwatch,4808,614.9610927734335,6,Transfer,Canada,5,799.4494206054636,4796.6965236327815,1106.9299669921802,639.970846083903
2107,2024-01-15 15:00:00,Laptop,4861,323.752590974461,2,Transfer,UK,4,420.87836826679927,841.7567365335985,194.25155458467657,639.9707317615961
2108,2024-01-15 15:10:00,Tablet,1499,443.6746777107041,8,Crypto,Estonia,4,576.7770810239153,4614.216648191323,1064.81922650569,639.9706174392892
2109,2024-01-15 15:20:00,Smartphone,1316,164.77179886534435,7,Credit Card,Estonia,4,214.20333852494767,1499.4233696746337,346.0207776172233,639.9705031169823
2110,2024-01-15 15:30:00,Smartwatch,4960,779.4473038440966,8,Credit Card,UK,4,1013.2814949973256,8106.251959978605,1870.6735292258318,639.9703887946754
2111,2024-01-15 15:40:00,Tablet,3870,537.5150333087898,2,Transfer,Estonia,1,698.7695433014268,1397.5390866028536,322.5090199852739,639.9702744723685
2112,2024-01-15 15:50:00,Headphones,4447,465.9528236893583,7,Transfer,Germany,1,605.7386707961658,4240.170695573161,978.5009297476527,639.9701601500616
2113,2024-01-15 16:00:00,Tablet,2200,593.0801202286963,4,PayPal,Mexico,4,771.0041562973051,3084.0166251892206,711.6961442744355,639.9700458277547
2114,2024-01-15 16:10:00,Tablet,4774,414.2453446044238,6,Transfer,Estonia,1,538.518947985751,3231.113687914506,745.6416202879632,639.9699315054478
2115,2024-01-15 16:20:00,Headphones,2669,621.8103264807579,6,Crypto,UK,5,808.3534244249853,4850.1205465499115,1119.2585876653638,639.9698171831409
2116,2024-01-15 16:30:00,Smartwatch,2191,237.8061679490602,8,PayPal,Estonia,2,309.1480183337783,2473.1841466702263,570.7348030777446,639.969702860834
2117,2024-01-15 16:40:00,Headphones,1857,569.735153770668,2,Credit Card,Germany,4,740.6556999018685,1481.311399803737,341.84109226240093,639.9695885385271
2118,2024-01-15 16:50:00,Smartwatch,3530,452.0263089204981,4,Transfer,USA,3,587.6342015966475,2350.53680638659,542.4315707045976,639.9694742162202
2119,2024-01-15 17:00:00,Smartwatch,3503,553.4060244737256,9,Transfer,USA,3,719.4278318158432,6474.850486342589,1494.1962660790587,639.9693598939134
2120,2024-01-15 17:10:00,Smartwatch,4415,407.6452399707405,6,Credit Card,USA,5,529.9388119619626,3179.632871771776,733.7614319473332,639.9692455716065
2121,2024-01-15 17:20:00,Smartwatch,479,143.56102534858303,6,Credit Card,Canada,4,186.62933295315796,1119.7759977189478,258.4098456274496,639.9691312492996
2122,2024-01-15 17:30:00,Smartphone,2441,723.5035237490407,6,Crypto,Mexico,5,940.5545808737529,5643.3274852425175,1302.306342748273,639.9690169269927
2123,2024-01-15 17:40:00,Tablet,165,133.8937073149672,9,PayPal,Mexico,4,174.06181950945737,1566.5563755851163,361.51300975041136,639.9689026046858
2124,2024-01-15 17:50:00,Smartwatch,3333,150.22944435903483,7,Credit Card,Germany,1,195.2982776667453,1367.0879436672171,315.4818331539734,639.9687882823789
2125,2024-01-15 18:00:00,Laptop,803,783.9672031810678,4,Credit Card,Canada,3,1019.1573641353882,4076.629456541553,940.7606438172816,639.968673960072
2126,2024-01-15 18:10:00,Tablet,2784,302.8679332796879,3,Transfer,UK,5,393.7283132635943,1181.184939790783,272.58113995171914,639.9685596377651
2127,2024-01-15 18:20:00,Headphones,1086,652.1905833773741,3,Transfer,USA,5,847.8477583905864,2543.543275171759,586.9715250396366,639.9684453154582
2128,2024-01-15 18:30:00,Laptop,3839,215.75365830942644,9,Credit Card,Germany,5,280.4797558022544,2524.317802220289,582.5348774354511,639.9683309931513
2129,2024-01-15 18:40:00,Headphones,2327,437.3544875752256,7,PayPal,Mexico,2,568.5608338477933,3979.9258369345534,918.4444239079739,639.9682166708444
2130,2024-01-15 18:50:00,Headphones,4464,381.81691071762214,6,PayPal,USA,2,496.3619839329088,2978.171903597453,687.2704392917203,639.9681023485375
2131,2024-01-15 19:00:00,Laptop,2118,577.9615060650208,7,Transfer,Mexico,3,751.349957884527,5259.44970519169,1213.7191627365441,639.9679880262306
2132,2024-01-15 19:10:00,Headphones,2359,660.4541501740069,4,Transfer,Germany,2,858.590395226209,3434.361580904836,792.5449802088083,639.9678737039237
2133,2024-01-15 19:20:00,Smartwatch,145,171.61847846283945,9,PayPal,Canada,3,223.10402200169128,2007.9361980152214,463.3698918496664,639.9677593816168
2134,2024-01-15 19:30:00,Tablet,578,107.17599155223243,3,Credit Card,Germany,4,139.32878901790215,417.98636705370643,96.4583923970091,639.9676450593099
2135,2024-01-15 19:40:00,Smartwatch,4247,682.5486358638641,3,Transfer,Canada,2,887.3132266230233,2661.93967986907,614.2937722774777,639.967530737003
2136,2024-01-15 19:50:00,Smartwatch,2922,120.68785873028943,1,Credit Card,Germany,3,156.89421634937628,156.89421634937628,36.206357619086845,639.9674164146961
2137,2024-01-15 20:00:00,Headphones,1362,775.8878020895669,7,Credit Card,Mexico,4,1008.654142716437,7060.578999015059,1629.364384388091,639.9673020923893
2138,2024-01-15 20:10:00,Smartwatch,763,730.0772378515292,6,Credit Card,UK,3,949.1004092069879,5694.602455241928,1314.139028132753,639.9671877700824
2139,2024-01-15 20:20:00,Laptop,1849,431.4979558570011,6,Crypto,Estonia,4,560.9473426141014,3365.6840556846087,776.6963205426023,639.9670734477755
2140,2024-01-15 20:30:00,Laptop,1967,153.98899749365762,6,Crypto,Estonia,4,200.18569674175492,1201.1141804505296,277.1801954885839,639.9669591254686
2141,2024-01-15 20:40:00,Smartphone,4752,79.47695257251301,5,Crypto,Estonia,2,103.32003834426692,516.6001917213346,119.21542885876949,639.9668448031617
2142,2024-01-15 20:50:00,Tablet,2698,290.1896553990243,3,Transfer,USA,3,377.24655201873156,1131.7396560561947,261.1706898591219,639.9667304808548
2143,2024-01-15 21:00:00,Smartphone,2355,420.8736932422917,8,PayPal,Estonia,5,547.1358012149792,4377.086409719834,1010.0968637814999,639.9666161585479
2144,2024-01-15 21:10:00,Laptop,2213,303.628922627235,8,Crypto,Germany,4,394.7175994154055,3157.740795323244,728.7094143053641,639.966501836241
2145,2024-01-15 21:20:00,Laptop,1037,750.9598673343083,5,Credit Card,Germany,1,976.2478275346009,4881.239137673005,1126.439801001463,639.9663875139341
2146,2024-01-15 21:30:00,Smartphone,4779,744.5435153551572,7,Crypto,Mexico,4,967.9065699617043,6775.345989731931,1563.5413822458304,639.9662731916272
2147,2024-01-15 21:40:00,Tablet,3149,751.6560111441615,7,Credit Card,USA,2,977.1528144874101,6840.0697014118705,1578.4776234027395,639.9661588693203
2148,2024-01-15 21:50:00,Smartphone,3847,92.35813628674535,5,Transfer,Germany,3,120.06557717276895,600.3278858638448,138.5372044301181,639.9660445470134
2149,2024-01-15 22:00:00,Smartphone,2326,106.32638530248302,4,PayPal,USA,4,138.22430089322793,552.8972035729117,127.59166236297966,639.9659302247065
2150,2024-01-15 22:10:00,Laptop,2354,786.8098592190944,9,Transfer,Canada,4,1022.8528169848228,9205.675352863405,2124.3866198915557,639.9658159023996
2151,2024-01-15 22:20:00,Headphones,4095,60.632629033070856,6,PayPal,Germany,4,78.82241774299212,472.9345064579527,109.13873225952756,639.9657015800927
2152,2024-01-15 22:30:00,Laptop,2853,543.7722830599417,3,Transfer,Estonia,5,706.9039679779243,2120.7119039337726,489.39505475394753,639.9655872577858
2153,2024-01-15 22:40:00,Laptop,2230,763.5034296772706,6,PayPal,Canada,2,992.5544585804518,5955.32675148271,1374.306173419087,639.9654729354789
2154,2024-01-15 22:50:00,Laptop,1915,220.57309728702003,1,PayPal,UK,3,286.7450264731261,286.7450264731261,66.17192918610604,639.965358613172
2155,2024-01-15 23:00:00,Smartwatch,3658,207.63814850630146,6,Transfer,UK,5,269.9295930581919,1619.5775583491516,373.74866731134284,639.9652442908653
2156,2024-01-15 23:10:00,Smartphone,2657,323.9267991491171,7,PayPal,USA,2,421.1048388938522,2947.7338722569657,680.2462782131461,639.9651299685584
2157,2024-01-15 23:20:00,Smartwatch,1596,796.167020508937,5,Credit Card,USA,1,1035.017126661618,5175.08563330809,1194.2505307634055,639.9650156462515
2158,2024-01-15 23:30:00,Tablet,1628,104.0393205772908,5,Transfer,Canada,1,135.25111675047805,676.2555837523903,156.0589808659363,639.9649013239446
2159,2024-01-15 23:40:00,Laptop,3443,168.85314547680815,2,Credit Card,USA,1,219.50908911985061,439.01817823970123,101.31188728608493,639.9647870016377
2160,2024-01-15 23:50:00,Tablet,4255,166.10671393978168,1,PayPal,Mexico,5,215.9387281217162,215.9387281217162,49.83201418193451,639.9646726793308
2161,2024-01-16 00:00:00,Headphones,3668,702.3213572651129,4,Transfer,Germany,2,913.0177644446468,3652.071057778587,842.7856287181357,639.9645583570239
2162,2024-01-16 00:10:00,Headphones,590,368.32012179308975,8,Crypto,Mexico,5,478.8161583310167,3830.5292666481337,883.9682923034156,639.964444034717
2163,2024-01-16 00:20:00,Laptop,4957,254.97501200024064,5,PayPal,UK,3,331.4675156003128,1657.337578001564,382.4625180003609,639.9643297124101
2164,2024-01-16 00:30:00,Smartwatch,4142,341.1085964252994,2,Transfer,Estonia,2,443.4411753528893,886.8823507057785,204.6651578551797,639.9642153901032
2165,2024-01-16 00:40:00,Headphones,3784,572.4853116807396,7,Crypto,USA,5,744.2309051849616,5209.616336294731,1202.2191545295536,639.9641010677963
2166,2024-01-16 00:50:00,Laptop,4135,602.9418006447439,9,Credit Card,Mexico,4,783.8243408381671,7054.419067543504,1627.9428617408084,639.9639867454894
2167,2024-01-16 01:00:00,Headphones,4790,335.52218263681925,8,Crypto,USA,2,436.17883742786506,3489.4306994229205,805.2532383283665,639.9638724231825
2168,2024-01-16 01:10:00,Smartphone,3381,156.9441799321706,6,PayPal,UK,5,204.02743391182182,1224.1646034709308,282.4995238779072,639.9637581008756
2169,2024-01-16 01:20:00,Laptop,2278,717.4490471180328,8,PayPal,Estonia,4,932.6837612534426,7461.470090027541,1721.8777130832786,639.9636437785687
2170,2024-01-16 01:30:00,Laptop,4969,275.0819789311529,4,Credit Card,Mexico,3,357.60657261049874,1430.426290441995,330.0983747173834,639.9635294562618
2171,2024-01-16 01:40:00,Tablet,3161,63.935300912458814,2,Credit Card,Germany,3,83.11589118619646,166.23178237239293,38.3611805474753,639.9634151339549
2172,2024-01-16 01:50:00,Smartwatch,4989,225.38989885708605,5,Crypto,Mexico,5,293.0068685142119,1465.0343425710594,338.08484828562905,639.963300811648
2173,2024-01-16 02:00:00,Smartphone,3383,605.6180734579068,5,PayPal,USA,5,787.3034954952789,3936.5174774763946,908.4271101868608,639.9631864893411
2174,2024-01-16 02:10:00,Smartwatch,263,264.1480481706745,9,PayPal,Germany,1,343.39246262187686,3090.5321635968917,713.1997300608214,639.9630721670343
2175,2024-01-16 02:20:00,Laptop,1869,577.3688699288625,7,Credit Card,UK,5,750.5795309075213,5254.056716352649,1212.4746268506115,639.9629578447274
2176,2024-01-16 02:30:00,Smartwatch,4439,576.6947041465301,7,Credit Card,Mexico,5,749.7031153904891,5247.9218077334235,1211.0588787077131,639.9628435224205
2177,2024-01-16 02:40:00,Headphones,2828,302.8283166318922,8,Credit Card,USA,5,393.6768116214599,3149.414492971679,726.7879599165412,639.9627292001136
2178,2024-01-16 02:50:00,Smartwatch,3579,768.5197401986369,4,Credit Card,Canada,3,999.075662258228,3996.302649032912,922.2236882383645,639.9626148778067
2179,2024-01-16 03:00:00,Tablet,3291,667.5821719780935,6,Crypto,Mexico,2,867.8568235715215,5207.140941429129,1201.6479095605682,639.9625005554998
2180,2024-01-16 03:10:00,Laptop,1167,357.0580310045041,6,Transfer,Mexico,3,464.1754403058553,2785.052641835132,642.7044558081075,639.9623862331929
2181,2024-01-16 03:20:00,Laptop,3199,791.0715135591138,5,Crypto,USA,2,1028.3929676268478,5141.9648381342395,1186.6072703386708,639.962271910886
2182,2024-01-16 03:30:00,Laptop,2652,758.0563002314607,1,Crypto,Germany,5,985.4731903008989,985.4731903008989,227.41689006943818,639.9621575885791
2183,2024-01-16 03:40:00,Tablet,502,247.41056482632942,7,Transfer,UK,3,321.63373427422823,2251.4361399195977,519.5621861352918,639.9620432662722
2184,2024-01-16 03:50:00,Smartphone,1771,450.32787848928973,2,Credit Card,Mexico,3,585.4262420360767,1170.8524840721534,270.19672709357394,639.9619289439653
2185,2024-01-16 04:00:00,Headphones,1712,729.8478009590021,7,Crypto,UK,3,948.8021412467028,6641.61498872692,1532.6803820139048,639.9618146216584
2186,2024-01-16 04:10:00,Laptop,3109,199.40249875683458,3,Credit Card,Canada,4,259.22324838388494,777.6697451516548,179.46224888115103,639.9617002993515
2187,2024-01-16 04:20:00,Smartphone,4862,358.5949252300558,6,Transfer,Canada,5,466.17340279907256,2797.0404167944353,645.4708654141004,639.9615859770446
